id,inner_id,mark,model,url,price_rub,price_usd,price_eur,year,km_age,color,wheel,vin,pts,owners_count,start_owning,section,condition,in_stock,custom,seller,address,region,city,offer_updated_at,options,engine_type,displacement,horse_power,body_type,transmission,drive_type,image_urls
172990,19433619-a0573be9,Volkswagen,Transporter,https://auto.ru/lcv/used/sale/volkswagen/transporter/19433619-a0573be9/,750000,10777,9897,2012,275000,белый,левый,,оригинал,1,,USED,среднее,IN_STOCK,растаможен,Юр лицо,Новомосковский технопарк,Брянская область,Новая Москва,2023-01-30 23:54:46 +0300,,дизель,2.0,102,промтоварный автофургон,механика,передний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2134119/974eb07f0e7113d8d461ef76a53b962d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1635333/b6d254e72e2558934fda4f0f90e98c30/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2168853/85d474fa82e7c8e05c410e7549c17e69/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1650647/8e7f1043c8df81ca438b0358eb06d170/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5235238/b562662745fa373edfd7919ff67b470a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156142/1f0a3f23d9e3745f1b7b6b919a4cc660/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2159933/51346680c8e7d4b91cfd3d10f387a7c9/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2146320/4eb2d7b609255de118d7c76c9b40184a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1655347/47e8b7979709562b969766fb78b86971/1200x900n""}]"
172992,19414292-2c281ce1,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19414292-2c281ce1/,775000,11136,10227,2013,50000,белый,левый,X96**************,дубликат,3,,USED,среднее,IN_STOCK,растаможен,вадим ,метро ладожская ,Санкт-Петербург и Ленинградская область,Санкт-Петербург,2023-01-30 20:25:20 +0300,"[""wheel-power"",""lock"",""trip-computer""]",бензин,2.9,,эвакуатор,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1959786/2ccb061fc95a1889cb1f9d28f5f2d220/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2166065/80d6c2dd89e18166e9a8c755e2e4d88d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2090686/c4993c7581a683f90feceb0d5b89f3fc/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1973178/b97190b72edfd6e052b2a5c9086dd6b5/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2162798/ed077a6c73eeed3c31d14a498bf32739/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1980785/f414bfff5a2cf92f600960c9c6a7dfce/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156123/07b3ac951d83a8293c32bd3255c1e119/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2160224/b948af360e9e91e46ff270d72afc556c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4337654/3685e0fadef51950cc90d8769f4b97e7/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2103467/d19d6023fe7590a56820d10c210faf9c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4254438/cd42011bef6eae9e2c5b693eff46fce5/1200x900n""}]"
172997,19433878-491e0e9e,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19433878-491e0e9e/,700000,10059,9237,2012,280000,синий,левый,Z78**************,оригинал,3,,USED,среднее,IN_STOCK,растаможен,Алексей,Южное Бутово,Москва и Московская область,Москва,2023-01-30 19:19:19 +0300,,дизель,3.8,152,тент,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4792406/756ce40a1911bf83645859576df3a679/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4530839/b1aad7b05e3e4891cfa57f44a8033ae8/1200x900n""}]"
173000,19433954-1b19c229,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19433954-1b19c229/,680000,9771,8973,2012,124500,жёлтый,левый,X9H**************,оригинал,3,,USED,среднее,IN_STOCK,растаможен,Частное лицо,,Москва и Московская область,Москва,2023-01-30 22:36:10 +0300,,бензин,2.9,107,цельнометаллический фургон,механика,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1960172/ce05360af9e78fe07a333765c566cbda/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2206366/f960797f3a2c2234a92d6aa83be7edba/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5360134/ef7e58c827f8f9594cbf74cce3931061/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2163591/b7f987da1aee31d4852cf5f87b4e7a8a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/3934078/43190c19305e72d86cf5fb1d18fe6341/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2172509/d56c2066ec4d9f89f2683b9688a26377/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2155046/319409f989d16a51b6bb85bb80af9aeb/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2170895/99d452f37503e33764f0790245ebc9a4/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156435/a7104272b7bbbec13c50052529b1aa3d/1200x900n""}]"
173002,19433513-19ebb79e,Isuzu,Elf (N-series),https://auto.ru/lcv/used/sale/isuzu/elf/19433513-19ebb79e/,800000,11495,10557,1993,360000,синий,правый,,дубликат,1,,USED,среднее,IN_STOCK,растаможен,Частное лицо,,Хабаровский край,Хабаровск,2023-01-30 18:32:31 +0300,,дизель,3.6,,промтоварный автофургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2023615/621a7a488056412595b9e005b379f65d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2078234/9c89e8cd18876d23464c532e0b3b3025/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2087990/706576bbc350363b95383bd8175bda28/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2154938/bc8982ca8253d7236a02e0dc3708fd6e/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2145130/9ac679cbdafbfc68748518201cc6f69d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2057605/06bc1cbfc46ea0eef868b4803a1680f8/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4076970/5362bbf7ab7c1dc30f42e8b378bec97a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2180066/796c37887239e46c4c4774ad9518fa77/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4338488/3811a6db222afc00d10708b705afa95e/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2159790/c8d4db11feb3071897a8c6233bc4581a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2079694/787e1133e53a2512849d1721bfa3e2a2/1200x900n""}]"
173006,19433873-4c8a9ea4,Toyota,HiAce,https://auto.ru/lcv/used/sale/toyota/hiace/19433873-4c8a9ea4/,900000,12932,11877,2002,325000,зелёный,левый,,оригинал,3,,USED,среднее,IN_STOCK,растаможен,Сергей ,,Москва и Московская область,Москва,2023-01-30 19:04:51 +0300,,дизель,3.0,91,микроавтобус,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1867911/39d0bc972ed133af94ddc0da68971e0e/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2101836/7adef1a3672d05281e09418030365819/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2062230/0ce2b76763914364901c29422d932fc1/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2069528/47d30d824bda39d8a9a1ab33548e1d6e/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2163491/d95fcf32b52b82eda47ec8408ee7812a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2058167/e1e2763e5e4d69696053c1deb407ad44/1200x900n""}]"
173008,19433888-10d034e7,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19433888-10d034e7/,900000,12932,11877,2015,61000,белый,левый,Z7C**************,оригинал,3,,USED,среднее,IN_STOCK,растаможен,Частное лицо,,Москва и Московская область,Серпухов,2023-01-30 19:40:36 +0300,,,2.9,106,микроавтобус,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2159177/7a8d937fb7a63951c4aec7073a948930/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1545460/284236fc97dd0321ad75c4c7c0463e21/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2023783/8d405bf0e627b2ccc13cb2fe9bb96310/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2113434/3f3eb0ba6d66a47c1f2cd66d114063f7/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1669622/2ed0351c386ad7f173287ab76e1f6ee0/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/3710589/b114a7c5773c8c5fbb5e97a9c2fcb38f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2195081/f20638587e7d430586bcc3b9102bd757/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1992150/683c5bc619a302c477808a52d1336e78/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1961225/8a08bf078089fea79c59f5e5d8c43d22/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2057082/0f1176b3200ecceb8e2b4821a21d27d2/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1778510/ec81b4f5df967a1c49f4d660365180cc/1200x900n""}]"
173013,19433883-87174546,Fiat Professional,Ducato,https://auto.ru/lcv/used/sale/fiat_professional/ducato/19433883-87174546/,980000,14082,12932,2013,378000,белый,левый,,оригинал,3,,USED,среднее,IN_STOCK,растаможен,Частное лицо,,Оренбургская область,Орск,2023-01-30 19:05:57 +0300,,дизель,2.3,120,микроавтобус,механика,передний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2078197/5f4686486551fb51284e2011198519b3/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2134518/70ed7194ec2f17e5ecd24783a21143e8/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1597981/6df7ccebda1faa250d69a8cf2291fd32/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1894405/396726df4fd28ce8a3728c3d4f98bf6c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2023783/c6977e0359aa1e88687a6a2f1f7e3771/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1986206/0d669a2ad22aee96e4059964d8dccecf/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4805398/948095d3741bbd2507c9a52a05ca0a50/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1923447/a2e39c5284dcdffad58503bfe3f6d22e/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2134518/46681b82f657ef80ae2c4c95a02e35da/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1863406/f767d130c7c845169ac0a07fe0d013f9/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1870907/84bb1e7f386aedeaed25cf47a89854ae/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1907070/cefe4be6577d8860e05303f1a3f58d68/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2133191/1db24c0e2b6589406bc48664cc8d3bc9/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2161674/910d84714c2973e47835459c60fadf98/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2180327/d18793c73823961b9764dfa707c7fe4a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2159751/f6f25517f5063387f1f4fa7f9b9055b0/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2164416/06fb84d878ecd9f6b8fc9bcbfc00c2a2/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165806/c077da2ea1b3ea8d8bf48b181d6a6e7e/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2087663/9b6b14d4f959e8d591907984b24c1395/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2159751/5f4bf7a093b2261a41316298f958c5dc/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2167791/be5e3577adba3f8966a728a30adca207/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4821746/50d1ab8133ad811cb970f19f50344769/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165557/fb8ebcd7ab7bd6081beae573708ec032/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2155046/aa261e2ee8acdb45f81672ae408a0096/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1936147/bcfa5ce5a25015bb2a54f433df92ddf2/1200x900n""}]"
173018,19347564-6e539719,Isuzu,Elf (N-series),https://auto.ru/lcv/used/sale/isuzu/elf/19347564-6e539719/,1000000,14369,13196,2002,180000,белый,правый,NHR69E-7***********,оригинал,2,,USED,среднее,IN_STOCK,растаможен,Дмитрий,Титова 19,Свердловская область,Екатеринбург,2023-01-30 18:51:11 +0300,,газ,3.0,180,самосвал,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5235035/e7f2dd964603499a58ee95206afc9209/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5235035/7983d398cb2d9888e65236816c912c59/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5207412/cf89da2a6b2f40bf2eda19baabbf0e7f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5207412/cec0158ff274f62d45229cc944141bac/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5396158/99d02078789b200727fe585230faaf74/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4303191/f65c65609fd1aa3c8fff25173d4336cf/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5207412/8e640dd32b48b1376f8ceb3b258c4fde/1200x900n""}]"
173021,19433551-ae024a9c,Mercedes-Benz,Sprinter Classic,https://auto.ru/lcv/used/sale/mercedes/sprinter_classic/19433551-ae024a9c/,1050000,15088,13856,2014,339300,белый,левый,Z7C**************,оригинал,3,,USED,среднее,IN_STOCK,растаможен,Олег ,,Иркутская область,Иркутск,2023-01-30 21:45:49 +0300,"[""cd"",""abs"",""air-conditioner"",""mirrors-heat"",""wheel-power"",""seats-heat2"",""lock"",""airbag1"",""traction-control"",""electro-mirrors""]",дизель,2.2,109,микроавтобус,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2179888/81d5f5ff091902bf9327b1b1208db906/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2174323/6276955cbbc0faa57aaf4685a1b6ae6a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1582741/1a6b90b06e4c483ac21433b97cbf9649/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2155444/73b33217e8243fe2123cac202002b816/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5236991/41a4c31a7e4fbf6f5b6011a15ad06796/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4220405/ede53220cbd24353f0a5cea32b8b6bff/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1599755/4119886b66f37692959a43ffc2338308/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1778742/160e67babce33f3f73b5f49bdfeac8bb/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1925516/64b7d5bac0c52359b512f9375591cb10/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1567646/28bc17e7d225e42e411b1fa41bf94e35/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165842/8cc684711efb27abdfc0d04e2adc81e3/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4249454/d449809c42eb573ff7d9305b29e594a0/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4391738/9141478d21b6e3e243aa4cb0d46a52e0/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2079185/effbdc4abbb247bacacf2b2a38128904/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1698998/f1b1254374c405938a9ff23ce40457ab/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2078455/df215daadbf9dc369c2aa725a41262ee/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5275337/535f34b89314ee26b764a73bec54bbac/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2174323/89213c0ea0cd147b28af2e218a62b1ca/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2163944/e173712227bc36a74713ff57ff3981ae/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1589660/002f61438bbfe94fbb51195bb8d4a2ab/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/3710589/40ba821afe1cc5d7aa22936597738940/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1996369/bf5fbcc0ed860265d6417bc6fbc1ae3a/1200x900n""}]"
173022,19433585-1482ef5b,Mercedes-Benz,Sprinter Classic,https://auto.ru/lcv/used/sale/mercedes/sprinter_classic/19433585-1482ef5b/,1150000,16525,15176,2015,342000,белый,левый,XDN**************,оригинал,1,,USED,среднее,IN_STOCK,растаможен,Дамир ,м. Пр. Ветеранов.,Санкт-Петербург и Ленинградская область,Санкт-Петербург,2023-01-30 22:45:27 +0300,,дизель,2.1,109,цельнометаллический фургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1778742/b1d2d0c3ac81dfca1860c68be99cc438/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2172506/03b8af10db43a48e4225549dea2c5606/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2182609/ed024cde78417442fa4ff758b69b80e8/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2167142/4dd9ea74c8800a41ee20844211b05f67/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2104262/714a4d9c32266aab7a5186ad4579bcf8/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156308/4529ed44d9035f0142ab0634ce791f97/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1567646/e0a3a7f94b835f29474255f45ac03924/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2177055/628e6a62834149c41b87a7edbfeaf713/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1943038/d83b0c72b0b8e991db6acf901d174a2a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2072159/15788595687df509413c4668ed64ef13/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2133191/3d79668be6bcf1fb03453708c0d4d1e2/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2022285/9c53d9bc41193e1402361e6abeaa5b4e/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2171287/92f3133b9ea5b6a25c6c9ce8f0db3cf8/1200x900n""}]"
173023,19433996-9f579d4d,Fiat Professional,Ducato,https://auto.ru/lcv/used/sale/fiat_professional/ducato/19433996-9f579d4d/,800000,11495,10557,2013,580000,белый,левый,,оригинал,2,,USED,среднее,IN_STOCK,растаможен,Андрей ,,Новосибирская область,Новосибирск,2023-01-30 14:03:13 +0300,,дизель,2.3,120,микроавтобус,механика,передний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2172695/c2aaaa540a7acd948cd9d56813ea2f68/1200x900n""}]"
173024,19433508-738d72eb,ГАЗ,Соболь (2752),https://auto.ru/lcv/used/sale/gaz/sobol_2752/19433508-738d72eb/,1100000,15806,14516,2019,76000,красный,левый,X96**************,оригинал,1,,USED,среднее,IN_STOCK,растаможен,Дмитрий,"улица Кирова, 53",Кемеровская область,Новокузнецк,2023-01-30 17:03:30 +0300,"[""mirrors-heat"",""wheel-power"",""electro-window"",""alarm"",""radio""]",бензин,2.7,106,цельнометаллический фургон,механика,заднеприводный с подключаемым передним,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2159751/812fcb22a93f5d84fa16786093fb4710/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4438129/4e078e1c5585411fb3ced93772aebb93/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156482/5ba19be57d1dbc5d592632a1aeaf04d9/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1907806/73d400582988b5e11951af05b5cf1132/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2057362/bfaf450c738c92a70b2d4e40f002c124/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156128/681b4b6a494931b3be55ab2267e2f9a0/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1935053/b9d82ff46b603d60e74636fa1c876cbf/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2154567/2f0df73f8437b708e425c12f1dfea260/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2174525/8768457f7c1a9aed9fc6b0a844b66fc3/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2079733/905412fbad13dad100f3e754caa903cb/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2154786/489a6bf824602d8c0cc1f84a8bef9da1/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165317/2a7887582a896bd66c48990a218c96c0/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1900789/d287f69ba9a544bdb55f040108915303/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2062526/6562f068b5eb70724c7fe8240a8cbcdc/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156853/5a9fa784c2127ac7bc38963aa2d62305/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2198505/c22b0938bff1266ee9c0277e3bc3a205/1200x900n""}]"
